event_id,date,year,month,city,latitude,longitude,narrative_type,tone_score,mentions,description,sector_reference
731,2020-12-22,2020,12,Bristol,51.4545,-2.5879,False Cyberattack Alert,-3,25,This event involved a false cyberattack alert reported in Bristol.,Financial Sector
732,2023-12-17,2023,12,Bristol,51.4545,-2.5879,Synthetic Regulatory Announcement,-4,25,This event involved a synthetic regulatory announcement reported in Bristol.,Financial Sector
733,2022-12-17,2022,12,London,51.5074,-0.1278,Deepfake Executive Announcement,-10,18,This event involved a deepfake executive announcement reported in London.,Financial Sector
734,2023-07-09,2023,7,London,51.5074,-0.1278,Fake Insolvency Rumour,-8,23,This event involved a fake insolvency rumour reported in London.,Financial Sector
735,2022-12-23,2022,12,Manchester,53.4808,-2.2426,Synthetic Regulatory Announcement,-10,28,This event involved a synthetic regulatory announcement reported in Manchester.,Financial Sector
736,2023-01-04,2023,1,London,51.5074,-0.1278,Deepfake Executive Announcement,-5,34,This event involved a deepfake executive announcement reported in London.,Financial Sector
737,2022-10-15,2022,10,London,51.5074,-0.1278,Deepfake Executive Announcement,-2,33,This event involved a deepfake executive announcement reported in London.,Financial Sector
738,2022-02-25,2022,2,London,51.5074,-0.1278,Fake Insolvency Rumour,-8,24,This event involved a fake insolvency rumour reported in London.,Financial Sector
739,2020-11-25,2020,11,Manchester,53.4808,-2.2426,Fake Insolvency Rumour,-3,28,This event involved a fake insolvency rumour reported in Manchester.,Financial Sector
740,2024-10-02,2024,10,London,51.5074,-0.1278,AI-Generated Interest Rate Rumour,-6,15,This event involved a ai-generated interest rate rumour reported in London.,Financial Sector
741,2021-11-07,2021,11,London,51.5074,-0.1278,Deepfake Executive Announcement,-3,33,This event involved a deepfake executive announcement reported in London.,Financial Sector
742,2023-12-27,2023,12,Birmingham,52.4862,-1.8904,Deepfake Executive Announcement,-5,33,This event involved a deepfake executive announcement reported in Birmingham.,Financial Sector
743,2023-10-30,2023,10,Manchester,53.4808,-2.2426,Deepfake Executive Announcement,-6,24,This event involved a deepfake executive announcement reported in Manchester.,Financial Sector
744,2022-05-24,2022,5,London,51.5074,-0.1278,Fraudulent Investment Scheme,-5,22,This event involved a fraudulent investment scheme reported in London.,Financial Sector
745,2022-06-09,2022,6,London,51.5074,-0.1278,AI-Generated Interest Rate Rumour,-5,31,This event involved a ai-generated interest rate rumour reported in London.,Financial Sector
746,2023-06-22,2023,6,Manchester,53.4808,-2.2426,Synthetic Regulatory Announcement,-6,15,This event involved a synthetic regulatory announcement reported in Manchester.,Financial Sector
747,2023-08-29,2023,8,London,51.5074,-0.1278,Fake Insolvency Rumour,-8,24,This event involved a fake insolvency rumour reported in London.,Financial Sector
748,2021-11-04,2021,11,Manchester,53.4808,-2.2426,Synthetic Regulatory Announcement,-4,6,This event involved a synthetic regulatory announcement reported in Manchester.,Financial Sector
749,2022-07-06,2022,7,London,51.5074,-0.1278,Fraudulent Investment Scheme,-7,5,This event involved a fraudulent investment scheme reported in London.,Financial Sector
750,2020-07-25,2020,7,London,51.5074,-0.1278,Deepfake Executive Announcement,-2,31,This event involved a deepfake executive announcement reported in London.,Financial Sector
751,2020-06-17,2020,6,Manchester,53.4808,-2.2426,Synthetic Regulatory Announcement,-3,32,This event involved a synthetic regulatory announcement reported in Manchester.,Financial Sector
752,2021-02-18,2021,2,London,51.5074,-0.1278,False Cyberattack Alert,-4,26,This event involved a false cyberattack alert reported in London.,Financial Sector
753,2024-08-03,2024,8,London,51.5074,-0.1278,False Cyberattack Alert,-4,11,This event involved a false cyberattack alert reported in London.,Financial Sector
754,2022-06-09,2022,6,Manchester,53.4808,-2.2426,Fake Insolvency Rumour,-10,11,This event involved a fake insolvency rumour reported in Manchester.,Financial Sector
755,2021-03-23,2021,3,London,51.5074,-0.1278,Fake Insolvency Rumour,-4,28,This event involved a fake insolvency rumour reported in London.,Financial Sector
756,2023-08-08,2023,8,London,51.5074,-0.1278,Fake Insolvency Rumour,-9,18,This event involved a fake insolvency rumour reported in London.,Financial Sector
757,2022-12-28,2022,12,London,51.5074,-0.1278,Fraudulent Investment Scheme,-7,28,This event involved a fraudulent investment scheme reported in London.,Financial Sector
758,2022-07-17,2022,7,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-4,12,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
759,2022-12-15,2022,12,London,51.5074,-0.1278,Fraudulent Investment Scheme,-5,35,This event involved a fraudulent investment scheme reported in London.,Financial Sector
760,2020-06-23,2020,6,Leeds,53.8008,-1.5491,Synthetic Regulatory Announcement,-4,35,This event involved a synthetic regulatory announcement reported in Leeds.,Financial Sector
761,2022-06-10,2022,6,Birmingham,52.4862,-1.8904,False Cyberattack Alert,-7,9,This event involved a false cyberattack alert reported in Birmingham.,Financial Sector
762,2024-04-02,2024,4,London,51.5074,-0.1278,Deepfake Executive Announcement,-7,30,This event involved a deepfake executive announcement reported in London.,Financial Sector
763,2020-09-06,2020,9,Birmingham,52.4862,-1.8904,Fake Insolvency Rumour,-3,31,This event involved a fake insolvency rumour reported in Birmingham.,Financial Sector
764,2020-01-28,2020,1,London,51.5074,-0.1278,Fake Insolvency Rumour,-4,8,This event involved a fake insolvency rumour reported in London.,Financial Sector
765,2023-03-03,2023,3,London,51.5074,-0.1278,Deepfake Executive Announcement,-4,16,This event involved a deepfake executive announcement reported in London.,Financial Sector
766,2023-06-28,2023,6,Leeds,53.8008,-1.5491,Deepfake Executive Announcement,-5,28,This event involved a deepfake executive announcement reported in Leeds.,Financial Sector
767,2020-11-13,2020,11,London,51.5074,-0.1278,False Cyberattack Alert,-2,31,This event involved a false cyberattack alert reported in London.,Financial Sector
768,2020-06-20,2020,6,Birmingham,52.4862,-1.8904,Synthetic Regulatory Announcement,-6,30,This event involved a synthetic regulatory announcement reported in Birmingham.,Financial Sector
769,2021-08-25,2021,8,London,51.5074,-0.1278,Fake Insolvency Rumour,-4,25,This event involved a fake insolvency rumour reported in London.,Financial Sector
770,2023-10-20,2023,10,London,51.5074,-0.1278,AI-Generated Interest Rate Rumour,-8,7,This event involved a ai-generated interest rate rumour reported in London.,Financial Sector
771,2021-06-08,2021,6,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-4,8,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
772,2020-01-13,2020,1,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-3,35,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
773,2022-04-27,2022,4,Manchester,53.4808,-2.2426,Synthetic Regulatory Announcement,-7,28,This event involved a synthetic regulatory announcement reported in Manchester.,Financial Sector
774,2023-10-15,2023,10,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-4,29,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
775,2024-06-02,2024,6,London,51.5074,-0.1278,Deepfake Executive Announcement,-9,10,This event involved a deepfake executive announcement reported in London.,Financial Sector
776,2023-02-27,2023,2,Leeds,53.8008,-1.5491,Deepfake Executive Announcement,-8,8,This event involved a deepfake executive announcement reported in Leeds.,Financial Sector
777,2021-04-29,2021,4,London,51.5074,-0.1278,Fake Insolvency Rumour,-7,21,This event involved a fake insolvency rumour reported in London.,Financial Sector
778,2020-09-14,2020,9,Birmingham,52.4862,-1.8904,Deepfake Executive Announcement,-9,11,This event involved a deepfake executive announcement reported in Birmingham.,Financial Sector
779,2020-02-22,2020,2,London,51.5074,-0.1278,Fraudulent Investment Scheme,-3,26,This event involved a fraudulent investment scheme reported in London.,Financial Sector
780,2021-01-15,2021,1,Birmingham,52.4862,-1.8904,Synthetic Regulatory Announcement,-8,28,This event involved a synthetic regulatory announcement reported in Birmingham.,Financial Sector
781,2024-09-11,2024,9,London,51.5074,-0.1278,Fake Insolvency Rumour,-4,17,This event involved a fake insolvency rumour reported in London.,Financial Sector
782,2021-06-28,2021,6,London,51.5074,-0.1278,Fake Insolvency Rumour,-2,11,This event involved a fake insolvency rumour reported in London.,Financial Sector
783,2020-10-25,2020,10,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-5,28,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
784,2021-04-18,2021,4,London,51.5074,-0.1278,Deepfake Executive Announcement,-4,12,This event involved a deepfake executive announcement reported in London.,Financial Sector
785,2024-07-24,2024,7,Leeds,53.8008,-1.5491,Synthetic Regulatory Announcement,-5,17,This event involved a synthetic regulatory announcement reported in Leeds.,Financial Sector
786,2024-04-01,2024,4,London,51.5074,-0.1278,Deepfake Executive Announcement,-2,30,This event involved a deepfake executive announcement reported in London.,Financial Sector
787,2020-12-30,2020,12,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-2,29,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
788,2020-03-03,2020,3,Manchester,53.4808,-2.2426,Deepfake Executive Announcement,-5,22,This event involved a deepfake executive announcement reported in Manchester.,Financial Sector
789,2023-11-20,2023,11,London,51.5074,-0.1278,Fake Insolvency Rumour,-9,27,This event involved a fake insolvency rumour reported in London.,Financial Sector
790,2020-01-15,2020,1,Manchester,53.4808,-2.2426,Fake Insolvency Rumour,-6,7,This event involved a fake insolvency rumour reported in Manchester.,Financial Sector
791,2024-04-11,2024,4,London,51.5074,-0.1278,Fake Insolvency Rumour,-10,6,This event involved a fake insolvency rumour reported in London.,Financial Sector
792,2021-03-24,2021,3,Birmingham,52.4862,-1.8904,Deepfake Executive Announcement,-7,9,This event involved a deepfake executive announcement reported in Birmingham.,Financial Sector
793,2020-05-31,2020,5,Leeds,53.8008,-1.5491,Synthetic Regulatory Announcement,-2,30,This event involved a synthetic regulatory announcement reported in Leeds.,Financial Sector
794,2023-09-05,2023,9,Birmingham,52.4862,-1.8904,Fraudulent Investment Scheme,-5,25,This event involved a fraudulent investment scheme reported in Birmingham.,Financial Sector
795,2022-01-03,2022,1,London,51.5074,-0.1278,Deepfake Executive Announcement,-4,24,This event involved a deepfake executive announcement reported in London.,Financial Sector
796,2021-06-16,2021,6,Manchester,53.4808,-2.2426,Fraudulent Investment Scheme,-8,7,This event involved a fraudulent investment scheme reported in Manchester.,Financial Sector
797,2020-04-21,2020,4,London,51.5074,-0.1278,Fake Insolvency Rumour,-10,22,This event involved a fake insolvency rumour reported in London.,Financial Sector
798,2023-12-01,2023,12,Birmingham,52.4862,-1.8904,False Cyberattack Alert,-5,14,This event involved a false cyberattack alert reported in Birmingham.,Financial Sector
799,2023-11-05,2023,11,Birmingham,52.4862,-1.8904,Deepfake Executive Announcement,-2,29,This event involved a deepfake executive announcement reported in Birmingham.,Financial Sector
800,2023-08-21,2023,8,Bristol,51.4545,-2.5879,False Cyberattack Alert,-7,18,This event involved a false cyberattack alert reported in Bristol.,Financial Sector
801,2024-08-08,2024,8,London,51.5074,-0.1278,Deepfake Executive Announcement,-2,32,This event involved a deepfake executive announcement reported in London.,Financial Sector
802,2024-09-17,2024,9,London,51.5074,-0.1278,AI-Generated Interest Rate Rumour,-7,26,This event involved a ai-generated interest rate rumour reported in London.,Financial Sector
803,2024-06-19,2024,6,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-7,23,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
804,2024-06-26,2024,6,London,51.5074,-0.1278,Deepfake Executive Announcement,-3,21,This event involved a deepfake executive announcement reported in London.,Financial Sector
805,2022-12-11,2022,12,London,51.5074,-0.1278,Synthetic Regulatory Announcement,-5,16,This event involved a synthetic regulatory announcement reported in London.,Financial Sector
806,2021-06-12,2021,6,London,51.5074,-0.1278,Fake Insolvency Rumour,-4,17,This event involved a fake insolvency rumour reported in London.,Financial Sector
807,2021-12-27,2021,12,Manchester,53.4808,-2.2426,Synthetic Regulatory Announcement,-5,11,This event involved a synthetic regulatory announcement reported in Manchester.,Financial Sector
808,2020-05-04,2020,5,London,51.5074,-0.1278,AI-Generated Interest Rate Rumour,-8,16,This event involved a ai-generated interest rate rumour reported in London.,Financial Sector
809,2024-02-08,2024,2,Birmingham,52.4862,-1.8904,Synthetic Regulatory Announcement,-9,33,This event involved a synthetic regulatory announcement reported in Birmingham.,Financial Sector
810,2024-04-04,2024,4,Manchester,53.4808,-2.2426,Fake Insolvency Rumour,-8,26,This event involved a fake insolvency rumour reported in Manchester.,Financial Sector
811,2024-02-18,2024,2,Manchester,53.4808,-2.2426,False Cyberattack Alert,-10,32,This event involved a false cyberattack alert reported in Manchester.,Financial Sector
